gl_transaction_id,posting_date,account_code,account_name,debit_amount,credit_amount,description,reference_number,currency,source_document
GL001018,2025-07-11,1001,Revenue,3313.21,0.0,Put skin.,GL100uw051,USD,MANUAL_ENTRY
GL001019,2025-07-18,1002,Checking Account,852.17,0.0,Season when film.,GL159Ev597,USD,MANUAL_ENTRY
GL001020,2025-06-25,1001,Cash,2174.47,0.0,Face big no.,GL226Ak189,USD,MANUAL_ENTRY
GL001021,2025-07-03,1001,Checking Account,4645.02,0.0,Need light work ready tough.,GL127yE102,USD,MANUAL_ENTRY
GL001022,2025-07-15,3001,Savings,1101.88,0.0,Local short only write.,GL579bF927,USD,MANUAL_ENTRY
GL001023,2025-07-17,3001,Cash,3327.38,0.0,Gas fund be have concern.,GL946Ou213,USD,MANUAL_ENTRY
GL001024,2025-06-26,3001,Cash,3977.7,0.0,Represent we bar.,GL970kx996,USD,MANUAL_ENTRY
GL001025,2025-07-15,1002,Cash,3219.93,0.0,Court exactly minute.,GL075St203,USD,MANUAL_ENTRY
GL001026,2025-07-13,3001,Revenue,4042.24,0.0,Large item American.,GL715Na802,USD,MANUAL_ENTRY
GL001027,2025-07-18,2001,Cash,1454.88,0.0,Affect herself toward here along.,GL465AT586,USD,MANUAL_ENTRY
GL001028,2025-07-22,1001,Savings,3702.91,0.0,Car get energy cover.,GL441Gh715,USD,MANUAL_ENTRY
GL001029,2025-06-26,1002,Cash,2864.2,0.0,Specific south.,GL131jK251,USD,MANUAL_ENTRY
GL001030,2025-07-21,2001,Revenue,2884.58,0.0,Single tell act.,GL059OD129,USD,MANUAL_ENTRY
GL001031,2025-07-25,2001,Cash,2950.3,0.0,Them skill black business region.,GL312BY110,USD,MANUAL_ENTRY
GL001032,2025-07-19,3001,Revenue,1598.21,0.0,Decision response hit.,GL837Tl379,USD,MANUAL_ENTRY
GL001033,2025-07-14,1002,Checking Account,532.93,0.0,Explain put ten article.,GL280qj123,USD,MANUAL_ENTRY
GL001034,2025-07-25,3001,Savings,723.5,0.0,Offer country buy seven could.,GL532MA694,USD,MANUAL_ENTRY
GL001035,2025-06-25,2001,Checking Account,2499.16,0.0,Political design economy general.,GL380ed442,USD,MANUAL_ENTRY
GL001036,2025-07-11,1002,Savings,729.35,0.0,Management total.,GL096VR170,USD,MANUAL_ENTRY
GL001037,2025-07-04,1001,Savings,1544.46,0.0,Five sign.,GL591Cw945,USD,MANUAL_ENTRY
GL001038,2025-07-03,1001,Savings,4984.24,0.0,Have feel major national.,GL339AD205,USD,MANUAL_ENTRY
GL001039,2025-07-03,3001,Checking Account,2475.13,0.0,Food someone war idea.,GL772bi266,USD,MANUAL_ENTRY
GL001040,2025-07-03,3001,Cash,4905.71,0.0,High that change hand.,GL622gb923,USD,MANUAL_ENTRY
GL001041,2025-07-15,1002,Checking Account,4240.35,0.0,Line even cup market.,GL248FM433,USD,MANUAL_ENTRY
GL001042,2025-06-26,1002,Cash,4615.79,0.0,Item water civil why.,GL051Ms157,USD,MANUAL_ENTRY
GL001043,2025-07-01,1002,Revenue,3636.98,0.0,Dog wall sound.,GL670Ot425,USD,MANUAL_ENTRY
GL001044,2025-07-16,1002,Cash,2739.71,0.0,Investment business can example right.,GL259Cx710,USD,MANUAL_ENTRY
GL001045,2025-07-15,3001,Revenue,4951.57,0.0,Early war read travel.,GL574Yv859,USD,MANUAL_ENTRY
GL001046,2025-07-01,3001,Revenue,359.12,0.0,Top whole sit.,GL939FK933,USD,MANUAL_ENTRY
GL001047,2025-07-02,2001,Savings,3481.88,0.0,Three finish thing his.,GL295DM187,USD,MANUAL_ENTRY
GL001048,2025-07-19,3001,Cash,654.5,0.0,At hope cover.,GL425oO073,USD,MANUAL_ENTRY
GL001049,2025-07-01,1001,Savings,2287.66,0.0,Force station.,GL782uM457,USD,MANUAL_ENTRY
GL001050,2025-07-20,1002,Revenue,3479.78,0.0,Customer specific could type painting.,GL403pY884,USD,MANUAL_ENTRY
GL001051,2025-07-16,1002,Checking Account,1090.68,0.0,Institution stand action end.,GL240xD061,USD,MANUAL_ENTRY
GL001052,2025-07-02,1002,Cash,1811.13,0.0,Land high church.,GL751mT474,USD,MANUAL_ENTRY
GL001053,2025-06-28,1001,Checking Account,1882.78,0.0,Law clear campaign what buy.,GL587Uy525,USD,MANUAL_ENTRY
GL001054,2025-07-12,1002,Cash,480.24,0.0,Agent its food concern party.,GL045Gd990,USD,MANUAL_ENTRY
GL001055,2025-07-10,1002,Cash,586.73,0.0,Market until cause.,GL182wv315,USD,MANUAL_ENTRY
GL001056,2025-07-09,2001,Revenue,4848.63,0.0,Include seem.,GL768PY086,USD,MANUAL_ENTRY
GL001057,2025-07-05,3001,Checking Account,169.96,0.0,Reason nature become debate.,GL214PR330,USD,MANUAL_ENTRY
GL001058,2025-07-18,3001,Revenue,1513.45,0.0,Agency poor recently long among.,GL322yW855,USD,MANUAL_ENTRY
GL001059,2025-07-06,1002,Revenue,3879.25,0.0,Affect she man prove.,GL681cn039,USD,MANUAL_ENTRY
GL001060,2025-06-30,1001,Revenue,4324.48,0.0,Old according reduce.,GL958jI263,USD,MANUAL_ENTRY
GL001061,2025-07-05,3001,Savings,3161.67,0.0,Trip season.,GL448km586,USD,MANUAL_ENTRY
GL001062,2025-07-11,2001,Cash,600.0,0.0,Eight cultural today hotel practice.,GL707nl986,USD,MANUAL_ENTRY
GL001063,2025-07-23,1001,Revenue,3207.05,0.0,Among source.,GL339tx439,USD,MANUAL_ENTRY
GL001064,2025-06-26,1002,Cash,2934.25,0.0,Approach personal note this.,GL438nl040,USD,MANUAL_ENTRY
GL001065,2025-07-07,3001,Savings,3468.63,0.0,Deal water home force.,GL692Ms778,USD,MANUAL_ENTRY
GL001066,2025-07-22,1002,Revenue,2420.96,0.0,Back blue a.,GL090tC040,USD,MANUAL_ENTRY
GL001067,2025-07-05,3001,Savings,2857.12,0.0,Rock which best happy.,GL365Pb146,USD,MANUAL_ENTRY
GL001068,2025-07-22,2001,Cash,3568.84,0.0,Side together few.,GL473la107,USD,MANUAL_ENTRY
GL001069,2025-06-28,1002,Revenue,4064.34,0.0,Beat doctor.,GL984Ee409,USD,MANUAL_ENTRY
GL001070,2025-07-25,3001,Revenue,319.66,0.0,Democratic huge help.,GL076aK762,USD,MANUAL_ENTRY
GL001071,2025-06-29,1001,Checking Account,4828.41,0.0,Prevent where.,GL447Qr340,USD,MANUAL_ENTRY
GL001072,2025-06-27,1001,Checking Account,4310.02,0.0,Dog language ability.,GL096TV873,USD,MANUAL_ENTRY
GL001073,2025-07-03,1002,Cash,2773.61,0.0,Expert because.,GL577Qx825,USD,MANUAL_ENTRY
GL001074,2025-06-30,2001,Cash,195.72,0.0,Must fly police imagine oil.,GL575RI427,USD,MANUAL_ENTRY
GL001075,2025-07-07,1002,Checking Account,439.1,0.0,Growth it own those.,GL557cv782,USD,MANUAL_ENTRY
GL001076,2025-07-17,1001,Cash,4899.64,0.0,Truth work certain game.,GL292Ah361,USD,MANUAL_ENTRY
GL001077,2025-07-09,2001,Savings,4831.38,0.0,Name mind offer effort.,GL823uU571,USD,MANUAL_ENTRY
GL001078,2025-07-20,3001,Cash,1241.69,0.0,Nature house prevent hotel.,GL956jS137,USD,MANUAL_ENTRY
GL001079,2025-07-24,2001,Revenue,699.28,0.0,Respond throw wide.,GL172Wz143,USD,MANUAL_ENTRY
GL001080,2025-07-10,2001,Savings,3030.86,0.0,Stay my benefit.,GL300nl041,USD,MANUAL_ENTRY
GL001081,2025-07-09,1002,Cash,3313.08,0.0,Attack laugh.,GL165tv609,USD,MANUAL_ENTRY
GL001082,2025-07-24,1002,Cash,940.37,0.0,Heart field people try.,GL990uw707,USD,MANUAL_ENTRY
GL001083,2025-07-16,1002,Checking Account,3010.72,0.0,Eight list.,GL681wR699,USD,MANUAL_ENTRY
GL001084,2025-07-19,2001,Savings,642.46,0.0,Yes here while service.,GL174pU811,USD,MANUAL_ENTRY
GL001085,2025-07-06,3001,Cash,2749.24,0.0,Two lawyer see drop worker.,GL054NA873,USD,MANUAL_ENTRY
GL001086,2025-07-17,3001,Checking Account,2000.3,0.0,Act campaign.,GL087Dr182,USD,MANUAL_ENTRY
GL001087,2025-07-23,2001,Revenue,4701.0,0.0,Hold understand president any one.,GL872cs742,USD,MANUAL_ENTRY
GL001088,2025-07-21,1002,Cash,3147.84,0.0,Former body choice study current.,GL730ct626,USD,MANUAL_ENTRY
GL001089,2025-07-17,1002,Savings,2818.21,0.0,Development tend on.,GL737ii112,USD,MANUAL_ENTRY
GL001090,2025-07-05,1002,Revenue,4107.84,0.0,None just happen recognize after.,GL858cr167,USD,MANUAL_ENTRY
GL001091,2025-07-15,3001,Revenue,129.55,0.0,Newspaper institution assume enjoy.,GL576hb832,USD,MANUAL_ENTRY
GL001092,2025-07-06,1002,Cash,1350.63,0.0,Beat cost cultural.,GL858YQ471,USD,MANUAL_ENTRY
GL001093,2025-07-08,1001,Revenue,329.8,0.0,Old break always.,GL324xd260,USD,MANUAL_ENTRY
GL001094,2025-07-05,1001,Savings,4546.23,0.0,Small both program one across.,GL253QE733,USD,MANUAL_ENTRY
GL001095,2025-07-01,2001,Checking Account,4344.28,0.0,Long between hold plant.,GL812We282,USD,MANUAL_ENTRY
GL001096,2025-07-18,2001,Cash,489.73,0.0,Message would not east.,GL653WB460,USD,MANUAL_ENTRY
GL001097,2025-07-18,3001,Cash,3913.67,0.0,That sister.,GL035oV679,USD,MANUAL_ENTRY
GL001098,2025-07-22,1002,Savings,2944.14,0.0,Look we meeting.,GL623FX984,USD,MANUAL_ENTRY
